Exchange Date,Close
03-May-12,17.56
04-May-12,19.16
07-May-12,18.94
08-May-12,19.05
09-May-12,20.08
10-May-12,18.83
11-May-12,19.89
14-May-12,21.87
15-May-12,21.97
16-May-12,22.27
17-May-12,24.49
18-May-12,25.1
21-May-12,22.01
22-May-12,22.48
23-May-12,22.33
24-May-12,21.54
25-May-12,21.76
29-May-12,21.03
30-May-12,24.14
31-May-12,24.06
01-Jun-12,26.66
04-Jun-12,26.12
05-Jun-12,24.68
06-Jun-12,22.16
07-Jun-12,21.72
08-Jun-12,21.23
11-Jun-12,23.56
12-Jun-12,22.09
13-Jun-12,24.27
14-Jun-12,21.68
15-Jun-12,21.11
18-Jun-12,18.32
19-Jun-12,18.38
20-Jun-12,17.24
21-Jun-12,20.08
22-Jun-12,18.11
25-Jun-12,20.38
26-Jun-12,19.72
27-Jun-12,19.45
28-Jun-12,19.71
29-Jun-12,17.08
02-Jul-12,16.74
03-Jul-12,16.66
05-Jul-12,17.5
06-Jul-12,17.1
09-Jul-12,17.98
10-Jul-12,18.72
11-Jul-12,17.95
12-Jul-12,18.33
13-Jul-12,16.74
16-Jul-12,17.11
17-Jul-12,16.48
18-Jul-12,16.16
19-Jul-12,15.45
20-Jul-12,16.27
23-Jul-12,18.62
24-Jul-12,20.47
25-Jul-12,19.34
26-Jul-12,17.53
27-Jul-12,16.7
30-Jul-12,18.03
31-Jul-12,18.93
01-Aug-12,18.96
02-Aug-12,17.57
03-Aug-12,15.64
06-Aug-12,15.95
07-Aug-12,15.99
08-Aug-12,15.32
09-Aug-12,15.28
10-Aug-12,14.74
13-Aug-12,13.7
14-Aug-12,14.85
15-Aug-12,14.63
16-Aug-12,14.29
17-Aug-12,13.45
20-Aug-12,14.02
21-Aug-12,15.02
22-Aug-12,15.11
23-Aug-12,15.96
24-Aug-12,15.18
27-Aug-12,16.35
28-Aug-12,16.49
29-Aug-12,17.06
30-Aug-12,17.83
31-Aug-12,17.47
04-Sep-12,17.98
05-Sep-12,17.74
06-Sep-12,15.6
07-Sep-12,14.38
10-Sep-12,16.28
11-Sep-12,16.41
12-Sep-12,15.8
13-Sep-12,14.05
14-Sep-12,14.51
17-Sep-12,14.59
18-Sep-12,14.18
19-Sep-12,13.88
20-Sep-12,14.07
21-Sep-12,13.98
24-Sep-12,14.15
25-Sep-12,15.43
26-Sep-12,16.81
27-Sep-12,14.84
28-Sep-12,15.73
01-Oct-12,16.32
02-Oct-12,15.71
03-Oct-12,15.43
04-Oct-12,14.55
05-Oct-12,14.33
08-Oct-12,15.11
09-Oct-12,16.37
10-Oct-12,16.29
11-Oct-12,15.59
12-Oct-12,16.14
15-Oct-12,15.27
16-Oct-12,15.22
17-Oct-12,15.07
18-Oct-12,15.03
19-Oct-12,17.06
22-Oct-12,16.62
23-Oct-12,18.83
24-Oct-12,18.33
25-Oct-12,18.12
26-Oct-12,17.81
31-Oct-12,18.6
01-Nov-12,16.69
02-Nov-12,17.59
05-Nov-12,18.42
06-Nov-12,17.58
07-Nov-12,19.08
08-Nov-12,18.49
09-Nov-12,18.61
12-Nov-12,16.68
13-Nov-12,16.65
14-Nov-12,17.92
15-Nov-12,17.99
16-Nov-12,16.41
19-Nov-12,15.24
20-Nov-12,15.08
21-Nov-12,15.31
23-Nov-12,15.14
26-Nov-12,15.5
27-Nov-12,15.92
28-Nov-12,15.51
29-Nov-12,15.06
30-Nov-12,15.87
03-Dec-12,16.64
04-Dec-12,17.12
05-Dec-12,16.46
06-Dec-12,16.58
07-Dec-12,15.9
10-Dec-12,16.05
11-Dec-12,15.57
12-Dec-12,15.95
13-Dec-12,16.56
14-Dec-12,17
17-Dec-12,16.34
18-Dec-12,15.57
19-Dec-12,17.36
20-Dec-12,17.67
21-Dec-12,17.84
24-Dec-12,18.59
26-Dec-12,19.48
27-Dec-12,19.47
28-Dec-12,22.72
31-Dec-12,18.02
02-Jan-13,14.68
03-Jan-13,14.56
04-Jan-13,13.83
07-Jan-13,13.79
08-Jan-13,13.62
09-Jan-13,13.81
10-Jan-13,13.49
11-Jan-13,13.36
14-Jan-13,13.52
15-Jan-13,13.55
16-Jan-13,13.42
17-Jan-13,13.57
18-Jan-13,12.46
22-Jan-13,12.43
23-Jan-13,12.46
24-Jan-13,12.69
25-Jan-13,12.89
28-Jan-13,13.57
29-Jan-13,13.31
30-Jan-13,14.32
31-Jan-13,14.28
01-Feb-13,12.9
04-Feb-13,14.67
05-Feb-13,13.72
06-Feb-13,13.41
07-Feb-13,13.5
08-Feb-13,13.02
11-Feb-13,12.94
12-Feb-13,12.64
13-Feb-13,12.98
14-Feb-13,12.66
15-Feb-13,12.46
19-Feb-13,12.31
20-Feb-13,14.68
21-Feb-13,15.22
22-Feb-13,14.17
25-Feb-13,18.99
26-Feb-13,16.87
27-Feb-13,14.73
28-Feb-13,15.51
01-Mar-13,15.36
04-Mar-13,14.01
05-Mar-13,13.48
06-Mar-13,13.53
07-Mar-13,13.06
08-Mar-13,12.59
11-Mar-13,11.56
12-Mar-13,12.27
13-Mar-13,11.83
14-Mar-13,11.3
15-Mar-13,11.3
18-Mar-13,13.36
19-Mar-13,14.39
20-Mar-13,12.67
21-Mar-13,13.99
22-Mar-13,13.57
25-Mar-13,13.74
26-Mar-13,12.77
27-Mar-13,13.15
28-Mar-13,12.7
01-Apr-13,13.58
02-Apr-13,12.78
03-Apr-13,14.21
04-Apr-13,13.89
05-Apr-13,13.92
08-Apr-13,13.19
09-Apr-13,12.84
10-Apr-13,12.36
11-Apr-13,12.24
12-Apr-13,12.06
15-Apr-13,17.27
16-Apr-13,13.96
17-Apr-13,16.51
18-Apr-13,17.56
19-Apr-13,14.97
22-Apr-13,14.39
23-Apr-13,13.48
24-Apr-13,13.61
25-Apr-13,13.62
26-Apr-13,13.61
29-Apr-13,13.71
30-Apr-13,13.52
01-May-13,14.49
02-May-13,13.59
03-May-13,12.85
06-May-13,12.66
07-May-13,12.83
08-May-13,12.66
09-May-13,13.13
10-May-13,12.59
13-May-13,12.55
14-May-13,12.77
15-May-13,12.81
16-May-13,13.07
17-May-13,12.45
20-May-13,13.02
21-May-13,13.37
22-May-13,13.82
23-May-13,14.07
24-May-13,13.99
28-May-13,14.48
29-May-13,14.83
30-May-13,14.53
31-May-13,16.3
03-Jun-13,16.28
04-Jun-13,16.27
05-Jun-13,17.5
06-Jun-13,16.63
07-Jun-13,15.14
10-Jun-13,15.44
11-Jun-13,17.07
12-Jun-13,18.59
13-Jun-13,16.41
14-Jun-13,17.15
17-Jun-13,16.8
18-Jun-13,16.61
19-Jun-13,16.64
20-Jun-13,20.49
21-Jun-13,18.9
24-Jun-13,20.11
25-Jun-13,18.47
26-Jun-13,17.21
27-Jun-13,16.86
28-Jun-13,16.86
01-Jul-13,16.37
02-Jul-13,16.44
03-Jul-13,16.2
05-Jul-13,14.89
08-Jul-13,14.78
09-Jul-13,14.35
10-Jul-13,14.21
11-Jul-13,14.01
12-Jul-13,13.84
15-Jul-13,13.79
16-Jul-13,14.42
17-Jul-13,13.78
18-Jul-13,13.77
19-Jul-13,12.54
22-Jul-13,12.29
23-Jul-13,12.66
24-Jul-13,13.18
25-Jul-13,12.97
26-Jul-13,12.72
29-Jul-13,13.39
30-Jul-13,13.39
31-Jul-13,13.45
01-Aug-13,12.94
02-Aug-13,11.98
05-Aug-13,11.84
06-Aug-13,12.72
07-Aug-13,12.98
08-Aug-13,12.73
09-Aug-13,13.41
12-Aug-13,12.81
13-Aug-13,12.31
14-Aug-13,13.04
15-Aug-13,14.73
16-Aug-13,14.37
19-Aug-13,15.1
20-Aug-13,14.91
21-Aug-13,15.94
22-Aug-13,14.76
23-Aug-13,13.98
26-Aug-13,14.99
27-Aug-13,16.77
28-Aug-13,16.49
29-Aug-13,16.81
30-Aug-13,17.01
03-Sep-13,16.61
04-Sep-13,15.88
05-Sep-13,15.77
06-Sep-13,15.85
09-Sep-13,15.63
10-Sep-13,14.53
11-Sep-13,13.82
12-Sep-13,14.29
13-Sep-13,14.16
16-Sep-13,14.38
17-Sep-13,14.53
18-Sep-13,13.59
19-Sep-13,13.16
20-Sep-13,13.12
23-Sep-13,14.31
24-Sep-13,14.08
25-Sep-13,14.01
26-Sep-13,14.06
27-Sep-13,15.46
30-Sep-13,16.6
01-Oct-13,15.54
02-Oct-13,16.6
03-Oct-13,17.67
04-Oct-13,16.74
07-Oct-13,19.41
08-Oct-13,20.34
09-Oct-13,19.6
10-Oct-13,16.48
11-Oct-13,15.72
14-Oct-13,16.07
15-Oct-13,18.66
16-Oct-13,14.71
17-Oct-13,13.48
18-Oct-13,13.04
21-Oct-13,13.16
22-Oct-13,13.33
23-Oct-13,13.42
24-Oct-13,13.2
25-Oct-13,13.09
28-Oct-13,13.31
29-Oct-13,13.41
30-Oct-13,13.65
31-Oct-13,13.75
01-Nov-13,13.28
04-Nov-13,12.93
05-Nov-13,13.27
06-Nov-13,12.67
07-Nov-13,13.91
08-Nov-13,12.9
11-Nov-13,12.53
12-Nov-13,12.82
13-Nov-13,12.52
14-Nov-13,12.37
15-Nov-13,12.19
18-Nov-13,13.1
19-Nov-13,13.39
20-Nov-13,13.4
21-Nov-13,12.66
22-Nov-13,12.26
25-Nov-13,12.79
26-Nov-13,12.81
27-Nov-13,12.98
29-Nov-13,13.7
02-Dec-13,14.23
03-Dec-13,14.55
04-Dec-13,14.7
05-Dec-13,15.08
06-Dec-13,13.79
09-Dec-13,13.49
10-Dec-13,13.91
11-Dec-13,15.42
12-Dec-13,15.54
13-Dec-13,15.76
16-Dec-13,16.03
17-Dec-13,16.21
18-Dec-13,13.8
19-Dec-13,14.15
20-Dec-13,13.79
23-Dec-13,13.04
24-Dec-13,12.48
26-Dec-13,12.33
27-Dec-13,12.46
30-Dec-13,13.56
31-Dec-13,13.72
02-Jan-14,14.23
03-Jan-14,13.76
06-Jan-14,13.55
07-Jan-14,12.92
08-Jan-14,12.87
09-Jan-14,12.89
10-Jan-14,12.14
13-Jan-14,13.28
14-Jan-14,12.28
15-Jan-14,12.28
16-Jan-14,12.53
17-Jan-14,12.44
21-Jan-14,12.87
22-Jan-14,12.84
23-Jan-14,13.77
24-Jan-14,18.14
27-Jan-14,17.42
28-Jan-14,15.8
29-Jan-14,17.35
30-Jan-14,17.29
31-Jan-14,18.41
03-Feb-14,21.44
04-Feb-14,19.11
05-Feb-14,19.95
06-Feb-14,17.23
07-Feb-14,15.29
10-Feb-14,15.26
11-Feb-14,14.51
12-Feb-14,14.3
13-Feb-14,14.14
14-Feb-14,13.57
18-Feb-14,13.87
19-Feb-14,15.5
20-Feb-14,14.79
21-Feb-14,14.68
24-Feb-14,14.23
25-Feb-14,13.67
26-Feb-14,14.35
27-Feb-14,14.04
28-Feb-14,14
03-Mar-14,16
04-Mar-14,14.1
05-Mar-14,13.89
06-Mar-14,14.21
07-Mar-14,14.11
10-Mar-14,14.2
11-Mar-14,14.8
12-Mar-14,14.47
13-Mar-14,16.22
14-Mar-14,17.82
17-Mar-14,15.64
18-Mar-14,14.52
19-Mar-14,15.12
20-Mar-14,14.52
21-Mar-14,15
24-Mar-14,15.09
25-Mar-14,14.02
26-Mar-14,14.93
27-Mar-14,14.62
28-Mar-14,14.41
31-Mar-14,13.88
01-Apr-14,13.1
02-Apr-14,13.09
03-Apr-14,13.37
04-Apr-14,13.96
07-Apr-14,15.57
08-Apr-14,14.89
09-Apr-14,13.82
10-Apr-14,15.89
11-Apr-14,17.03
14-Apr-14,16.11
15-Apr-14,15.61
16-Apr-14,14.18
17-Apr-14,13.36
21-Apr-14,13.25
22-Apr-14,13.19
23-Apr-14,13.27
24-Apr-14,13.32
25-Apr-14,14.06
28-Apr-14,13.97
29-Apr-14,13.71
30-Apr-14,13.41
01-May-14,13.25
02-May-14,12.91
05-May-14,13.29
06-May-14,13.8
07-May-14,13.4
08-May-14,13.43
09-May-14,12.92
12-May-14,12.23
13-May-14,12.13
14-May-14,12.17
15-May-14,13.17
16-May-14,12.44
19-May-14,12.42
20-May-14,12.96
21-May-14,11.91
22-May-14,12.03
23-May-14,11.36
27-May-14,11.51
28-May-14,11.68
29-May-14,11.57
30-May-14,11.4
02-Jun-14,11.58
03-Jun-14,11.87
04-Jun-14,12.08
05-Jun-14,11.68
06-Jun-14,10.73
09-Jun-14,11.15
10-Jun-14,10.99
11-Jun-14,11.6
12-Jun-14,12.56
13-Jun-14,12.18
16-Jun-14,12.65
17-Jun-14,12.06
18-Jun-14,10.61
19-Jun-14,10.62
20-Jun-14,10.85
23-Jun-14,10.98
24-Jun-14,12.13
25-Jun-14,11.59
26-Jun-14,11.63
27-Jun-14,11.26
30-Jun-14,11.57
01-Jul-14,11.15
02-Jul-14,10.82
03-Jul-14,10.32
07-Jul-14,11.33
08-Jul-14,11.98
09-Jul-14,11.65
10-Jul-14,12.59
11-Jul-14,12.08
14-Jul-14,11.82
15-Jul-14,11.96
16-Jul-14,11
17-Jul-14,14.54
18-Jul-14,12.06
21-Jul-14,12.81
22-Jul-14,12.24
23-Jul-14,11.52
24-Jul-14,11.84
25-Jul-14,12.69
28-Jul-14,12.56
29-Jul-14,13.28
30-Jul-14,13.33
31-Jul-14,16.95
01-Aug-14,17.03
04-Aug-14,15.12
05-Aug-14,16.87
06-Aug-14,16.37
07-Aug-14,16.66
08-Aug-14,15.77
11-Aug-14,14.23
12-Aug-14,14.13
13-Aug-14,12.9
14-Aug-14,12.42
15-Aug-14,13.15
18-Aug-14,12.32
19-Aug-14,12.21
20-Aug-14,11.78
21-Aug-14,11.76
22-Aug-14,11.47
25-Aug-14,11.7
26-Aug-14,11.63
27-Aug-14,11.78
28-Aug-14,12.05
29-Aug-14,11.98
02-Sep-14,12.25
03-Sep-14,12.36
04-Sep-14,12.64
05-Sep-14,12.09
08-Sep-14,12.66
09-Sep-14,13.5
10-Sep-14,12.88
11-Sep-14,12.8
12-Sep-14,13.31
15-Sep-14,14.12
16-Sep-14,12.73
17-Sep-14,12.65
18-Sep-14,12.03
19-Sep-14,12.11
22-Sep-14,13.69
23-Sep-14,14.93
24-Sep-14,13.27
25-Sep-14,15.64
26-Sep-14,14.85
29-Sep-14,15.98
30-Sep-14,16.31
01-Oct-14,16.71
02-Oct-14,16.16
03-Oct-14,14.55
06-Oct-14,15.46
07-Oct-14,17.2
08-Oct-14,15.11
09-Oct-14,18.76
10-Oct-14,21.24
13-Oct-14,24.64
14-Oct-14,22.79
15-Oct-14,26.25
16-Oct-14,25.2
17-Oct-14,21.99
20-Oct-14,18.57
21-Oct-14,16.08
22-Oct-14,17.87
23-Oct-14,16.53
24-Oct-14,16.11
27-Oct-14,16.04
28-Oct-14,14.39
29-Oct-14,15.15
30-Oct-14,14.52
31-Oct-14,14.03
03-Nov-14,14.73
04-Nov-14,14.89
05-Nov-14,14.17
06-Nov-14,13.67
07-Nov-14,13.12
10-Nov-14,12.67
11-Nov-14,12.92
12-Nov-14,13.02
13-Nov-14,13.79
14-Nov-14,13.31
17-Nov-14,13.99
18-Nov-14,13.86
19-Nov-14,13.96
20-Nov-14,13.58
21-Nov-14,12.9
24-Nov-14,12.62
25-Nov-14,12.25
26-Nov-14,12.07
28-Nov-14,13.33
01-Dec-14,14.29
02-Dec-14,12.85
03-Dec-14,12.47
04-Dec-14,12.38
05-Dec-14,11.82
08-Dec-14,14.21
09-Dec-14,14.89
10-Dec-14,18.53
11-Dec-14,20.08
12-Dec-14,21.08
15-Dec-14,20.42
16-Dec-14,23.57
17-Dec-14,19.44
18-Dec-14,16.81
19-Dec-14,16.49
22-Dec-14,15.25
23-Dec-14,14.8
24-Dec-14,14.37
26-Dec-14,14.5
29-Dec-14,15.06
30-Dec-14,15.92
31-Dec-14,19.2
02-Jan-15,17.79
05-Jan-15,19.92
06-Jan-15,21.12
07-Jan-15,19.31
08-Jan-15,17.01
09-Jan-15,17.55
12-Jan-15,19.6
13-Jan-15,20.56
14-Jan-15,21.48
15-Jan-15,22.39
16-Jan-15,20.95
20-Jan-15,19.89
21-Jan-15,18.85
22-Jan-15,16.4
23-Jan-15,16.66
26-Jan-15,15.52
27-Jan-15,17.22
28-Jan-15,20.44
29-Jan-15,18.76
30-Jan-15,20.97
02-Feb-15,19.43
03-Feb-15,17.33
04-Feb-15,18.33
05-Feb-15,16.85
06-Feb-15,17.29
09-Feb-15,18.55
10-Feb-15,17.23
11-Feb-15,16.96
12-Feb-15,15.34
13-Feb-15,14.69
17-Feb-15,15.8
18-Feb-15,15.45
19-Feb-15,15.29
20-Feb-15,14.3
23-Feb-15,14.56
24-Feb-15,13.69
25-Feb-15,13.84
26-Feb-15,13.91
27-Feb-15,13.34
02-Mar-15,13.04
03-Mar-15,13.86
04-Mar-15,14.23
05-Mar-15,14.04
06-Mar-15,15.2
09-Mar-15,15.06
10-Mar-15,16.69
11-Mar-15,16.87
12-Mar-15,15.42
13-Mar-15,16
16-Mar-15,15.61
17-Mar-15,15.66
18-Mar-15,13.97
19-Mar-15,14.07
20-Mar-15,13.02
23-Mar-15,13.41
24-Mar-15,13.62
25-Mar-15,15.44
26-Mar-15,15.8
27-Mar-15,15.07
30-Mar-15,14.51
31-Mar-15,15.29
01-Apr-15,15.11
02-Apr-15,14.67
06-Apr-15,14.74
07-Apr-15,14.78
08-Apr-15,13.98
09-Apr-15,13.09
10-Apr-15,12.58
13-Apr-15,13.94
14-Apr-15,13.67
15-Apr-15,12.84
16-Apr-15,12.6
17-Apr-15,13.89
20-Apr-15,13.3
21-Apr-15,13.25
22-Apr-15,12.71
23-Apr-15,12.48
24-Apr-15,12.29
27-Apr-15,13.12
28-Apr-15,12.41
29-Apr-15,13.39
30-Apr-15,14.55
01-May-15,12.7
04-May-15,12.85
05-May-15,14.31
06-May-15,15.15
07-May-15,15.13
08-May-15,12.86
11-May-15,13.85
12-May-15,13.86
13-May-15,13.76
14-May-15,12.74
15-May-15,12.38
18-May-15,12.73
19-May-15,12.85
20-May-15,12.88
21-May-15,12.11
22-May-15,12.13
26-May-15,14.06
27-May-15,13.27
28-May-15,13.31
29-May-15,13.84
01-Jun-15,13.97
02-Jun-15,14.24
03-Jun-15,13.66
04-Jun-15,14.71
05-Jun-15,14.21
08-Jun-15,15.29
09-Jun-15,14.47
10-Jun-15,13.22
11-Jun-15,12.85
12-Jun-15,13.78
15-Jun-15,15.39
16-Jun-15,14.81
17-Jun-15,14.5
18-Jun-15,13.19
19-Jun-15,13.96
22-Jun-15,12.74
23-Jun-15,12.11
24-Jun-15,13.26
25-Jun-15,14.01
26-Jun-15,14.02
29-Jun-15,18.85
30-Jun-15,18.23
01-Jul-15,16.09
02-Jul-15,16.79
06-Jul-15,17.01
07-Jul-15,16.09
08-Jul-15,19.66
09-Jul-15,19.97
10-Jul-15,16.83
13-Jul-15,13.9
14-Jul-15,13.37
15-Jul-15,13.23
16-Jul-15,12.11
17-Jul-15,11.95
20-Jul-15,12.25
21-Jul-15,12.22
22-Jul-15,12.12
23-Jul-15,12.63
24-Jul-15,13.74
27-Jul-15,15.6
28-Jul-15,13.44
29-Jul-15,12.5
30-Jul-15,12.13
31-Jul-15,12.12
03-Aug-15,12.56
04-Aug-15,13
05-Aug-15,12.51
06-Aug-15,13.77
07-Aug-15,13.39
10-Aug-15,12.23
11-Aug-15,13.71
12-Aug-15,13.61
13-Aug-15,13.49
14-Aug-15,12.83
17-Aug-15,13.02
18-Aug-15,13.79
19-Aug-15,15.25
20-Aug-15,19.14
21-Aug-15,28.03
24-Aug-15,40.74
25-Aug-15,36.02
26-Aug-15,30.32
27-Aug-15,26.1
28-Aug-15,26.05
31-Aug-15,28.43
01-Sep-15,31.4
02-Sep-15,26.09
03-Sep-15,25.61
04-Sep-15,27.8
08-Sep-15,24.9
09-Sep-15,26.23
10-Sep-15,24.37
11-Sep-15,23.2
14-Sep-15,24.25
15-Sep-15,22.54
16-Sep-15,21.35
17-Sep-15,21.14
18-Sep-15,22.28
21-Sep-15,20.14
22-Sep-15,22.44
23-Sep-15,22.13
24-Sep-15,23.47
25-Sep-15,23.62
28-Sep-15,27.63
29-Sep-15,26.83
30-Sep-15,24.5
01-Oct-15,22.55
02-Oct-15,20.94
05-Oct-15,19.54
06-Oct-15,19.4
07-Oct-15,18.4
08-Oct-15,17.42
09-Oct-15,17.08
12-Oct-15,16.17
13-Oct-15,17.67
14-Oct-15,18.03
15-Oct-15,16.05
16-Oct-15,15.05
19-Oct-15,14.98
20-Oct-15,15.75
21-Oct-15,16.7
22-Oct-15,14.45
23-Oct-15,14.46
26-Oct-15,15.29
27-Oct-15,15.43
28-Oct-15,14.33
29-Oct-15,14.61
30-Oct-15,15.07
02-Nov-15,14.15
03-Nov-15,14.54
04-Nov-15,15.51
05-Nov-15,15.05
06-Nov-15,14.33
09-Nov-15,16.52
10-Nov-15,15.29
11-Nov-15,16.06
12-Nov-15,18.37
13-Nov-15,20.08
16-Nov-15,18.16
17-Nov-15,18.84
18-Nov-15,16.85
19-Nov-15,16.99
20-Nov-15,15.47
23-Nov-15,15.62
24-Nov-15,15.93
25-Nov-15,15.19
27-Nov-15,15.12
30-Nov-15,16.13
01-Dec-15,14.67
02-Dec-15,15.91
03-Dec-15,18.11
04-Dec-15,14.81
07-Dec-15,15.84
08-Dec-15,17.6
09-Dec-15,19.61
10-Dec-15,19.34
11-Dec-15,24.39
14-Dec-15,22.73
15-Dec-15,20.95
16-Dec-15,17.86
17-Dec-15,18.94
18-Dec-15,20.7
21-Dec-15,18.7
22-Dec-15,16.6
23-Dec-15,15.57
24-Dec-15,15.74
28-Dec-15,16.91
29-Dec-15,16.08
30-Dec-15,17.29
31-Dec-15,18.21
04-Jan-16,20.7
05-Jan-16,19.34
06-Jan-16,20.59
07-Jan-16,24.99
08-Jan-16,27.01
11-Jan-16,24.3
12-Jan-16,22.47
13-Jan-16,25.22
14-Jan-16,23.95
15-Jan-16,27.02
19-Jan-16,26.05
20-Jan-16,27.59
21-Jan-16,26.69
22-Jan-16,22.34
25-Jan-16,24.15
26-Jan-16,22.5
27-Jan-16,23.11
28-Jan-16,22.42
29-Jan-16,20.2
01-Feb-16,19.98
02-Feb-16,21.98
03-Feb-16,21.65
04-Feb-16,21.84
05-Feb-16,23.38
08-Feb-16,26
09-Feb-16,26.54
10-Feb-16,26.29
11-Feb-16,28.14
12-Feb-16,25.4
16-Feb-16,24.11
17-Feb-16,22.31
18-Feb-16,21.64
19-Feb-16,20.53
22-Feb-16,19.38
23-Feb-16,20.98
24-Feb-16,20.72
25-Feb-16,19.11
26-Feb-16,19.81
29-Feb-16,20.55
01-Mar-16,17.7
02-Mar-16,17.09
03-Mar-16,16.7
04-Mar-16,16.86
07-Mar-16,17.35
08-Mar-16,18.67
09-Mar-16,18.34
10-Mar-16,18.05
11-Mar-16,16.5
14-Mar-16,16.92
15-Mar-16,16.84
16-Mar-16,14.99
17-Mar-16,14.44
18-Mar-16,14.02
21-Mar-16,13.79
22-Mar-16,14.17
23-Mar-16,14.94
24-Mar-16,14.74
28-Mar-16,15.24
29-Mar-16,13.82
30-Mar-16,13.56
31-Mar-16,13.95
01-Apr-16,13.1
04-Apr-16,14.12
05-Apr-16,15.42
06-Apr-16,14.09
07-Apr-16,16.16
08-Apr-16,15.36
11-Apr-16,16.26
12-Apr-16,14.85
13-Apr-16,13.84
14-Apr-16,13.72
15-Apr-16,13.62
18-Apr-16,13.35
19-Apr-16,13.24
20-Apr-16,13.28
21-Apr-16,13.95
22-Apr-16,13.22
25-Apr-16,14.08
26-Apr-16,13.96
27-Apr-16,13.77
28-Apr-16,15.22
29-Apr-16,15.7
02-May-16,14.68
03-May-16,15.6
04-May-16,16.05
05-May-16,15.91
06-May-16,14.72
09-May-16,14.57
10-May-16,13.63
11-May-16,14.69
12-May-16,14.41
13-May-16,15.04
16-May-16,14.68
17-May-16,15.57
18-May-16,15.95
19-May-16,16.33
20-May-16,15.2
23-May-16,15.82
24-May-16,14.42
25-May-16,13.9
26-May-16,13.43
27-May-16,13.12
31-May-16,14.19
01-Jun-16,14.2
02-Jun-16,13.63
03-Jun-16,13.47
06-Jun-16,13.65
07-Jun-16,14.05
08-Jun-16,14.08
09-Jun-16,14.64
10-Jun-16,17.03
13-Jun-16,20.97
14-Jun-16,20.5
15-Jun-16,20.14
16-Jun-16,19.37
17-Jun-16,19.41
20-Jun-16,18.37
21-Jun-16,18.48
22-Jun-16,21.17
23-Jun-16,17.25
24-Jun-16,25.76
27-Jun-16,23.85
28-Jun-16,18.75
29-Jun-16,16.64
30-Jun-16,15.63
01-Jul-16,14.77
05-Jul-16,15.58
06-Jul-16,14.96
07-Jul-16,14.76
08-Jul-16,13.2
11-Jul-16,13.54
12-Jul-16,13.55
13-Jul-16,13.04
14-Jul-16,12.82
15-Jul-16,12.67
18-Jul-16,12.44
19-Jul-16,11.97
20-Jul-16,11.77
21-Jul-16,12.74
22-Jul-16,12.02
25-Jul-16,12.87
26-Jul-16,13.05
27-Jul-16,12.83
28-Jul-16,12.72
29-Jul-16,11.87
01-Aug-16,12.44
02-Aug-16,13.37
03-Aug-16,12.86
04-Aug-16,12.42
05-Aug-16,11.39
08-Aug-16,11.5
09-Aug-16,11.66
10-Aug-16,12.05
11-Aug-16,11.68
12-Aug-16,11.55
15-Aug-16,11.81
16-Aug-16,12.64
17-Aug-16,12.19
18-Aug-16,11.43
19-Aug-16,11.34
22-Aug-16,12.27
23-Aug-16,12.38
24-Aug-16,13.45
25-Aug-16,13.63
26-Aug-16,13.65
29-Aug-16,12.94
30-Aug-16,13.12
31-Aug-16,13.42
01-Sep-16,13.48
02-Sep-16,11.98
06-Sep-16,12.02
07-Sep-16,11.94
08-Sep-16,12.51
09-Sep-16,17.5
12-Sep-16,15.16
13-Sep-16,17.85
14-Sep-16,18.14
15-Sep-16,16.3
16-Sep-16,15.37
19-Sep-16,15.53
20-Sep-16,15.92
21-Sep-16,13.3
22-Sep-16,12.02
23-Sep-16,12.29
26-Sep-16,14.5
27-Sep-16,13.1
28-Sep-16,12.39
29-Sep-16,14.02
30-Sep-16,13.29
03-Oct-16,13.57
04-Oct-16,13.63
05-Oct-16,12.99
06-Oct-16,12.84
07-Oct-16,13.48
10-Oct-16,13.38
11-Oct-16,15.36
12-Oct-16,15.91
13-Oct-16,16.69
14-Oct-16,16.12
17-Oct-16,16.21
18-Oct-16,15.28
19-Oct-16,14.41
20-Oct-16,13.75
21-Oct-16,13.34
24-Oct-16,13.02
25-Oct-16,13.46
26-Oct-16,14.24
27-Oct-16,15.36
28-Oct-16,16.19
31-Oct-16,17.06
01-Nov-16,18.56
02-Nov-16,19.32
03-Nov-16,22.08
04-Nov-16,22.51
07-Nov-16,18.71
08-Nov-16,18.74
09-Nov-16,14.38
10-Nov-16,14.74
11-Nov-16,14.17
14-Nov-16,14.48
15-Nov-16,13.37
16-Nov-16,13.72
17-Nov-16,13.35
18-Nov-16,12.85
21-Nov-16,12.42
22-Nov-16,12.41
23-Nov-16,12.43
25-Nov-16,12.34
28-Nov-16,13.15
29-Nov-16,12.9
30-Nov-16,13.33
01-Dec-16,14.07
02-Dec-16,14.12
05-Dec-16,12.14
06-Dec-16,11.79
07-Dec-16,12.22
08-Dec-16,12.64
09-Dec-16,11.75
12-Dec-16,12.64
13-Dec-16,12.72
14-Dec-16,13.19
15-Dec-16,12.79
16-Dec-16,12.2
19-Dec-16,11.71
20-Dec-16,11.45
21-Dec-16,11.27
22-Dec-16,11.43
23-Dec-16,11.44
27-Dec-16,11.99
28-Dec-16,12.95
29-Dec-16,13.37
30-Dec-16,14.04
03-Jan-17,12.85
04-Jan-17,11.85
05-Jan-17,11.67
06-Jan-17,11.32
09-Jan-17,11.56
10-Jan-17,11.49
11-Jan-17,11.26
12-Jan-17,11.54
13-Jan-17,11.23
17-Jan-17,11.87
